"zone","area","sub_area","pole","config_id","config_name","longitude","latitude"
"Downtown","Core - Columbia","1300 SIXTH AVE","6-1322","8999","1 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.1594","32.719809"
"Downtown","Core - Columbia","1100 SEVENTH AVE","7-1104","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.158451","32.716897"
"Downtown","Core - Columbia","1100 SEVENTH AVE","7-1106","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.158452","32.716974"
"Downtown","Core - Columbia","1100 SEVENTH AVE","7-1112","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.158452","32.717051"
"Downtown","Core - Columbia","1100 SEVENTH AVE","7-1113","8999","1 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.15827","32.71711"
"Downtown","Core - Columbia","1100 SEVENTH AVE","7-1114","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.158452","32.717186"
"Downtown","Core - Columbia","1100 SEVENTH AVE","7-1115","8999","1 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.158271","32.717264"
"Downtown","Core - Columbia","1100 SEVENTH AVE","7-1116","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.158453","32.717341"
"Downtown","Core - Columbia","1100 SEVENTH AVE","7-1117","8999","1 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.158271","32.717399"
"Downtown","Core - Columbia","1100 SEVENTH AVE","7-1118","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.158454","32.717495"
"Downtown","Core - Columbia","1100 SEVENTH AVE","7-1119","8999","1 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.158272","32.717553"
"Downtown","Core - Columbia","1100 SEVENTH AVE","7-1121","8999","1 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.158272","32.71763"
"Downtown","Core - Columbia","1100 SEVENTH AVE","7-1124","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.158455","32.717707"
"Downtown","Core - Columbia","1300 SEVENTH AVE","7-1300","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.158464","32.718975"
"Downtown","Core - Columbia","1300 SEVENTH AVE","7-1301","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.158282","32.719014"
"Downtown","Core - Columbia","1300 SEVENTH AVE","7-1302","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.158465","32.719069"
"Downtown","Core - Columbia","1300 SEVENTH AVE","7-1304","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.158465","32.719126"
"Downtown","Core - Columbia","1300 SEVENTH AVE","7-1306","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.158466","32.719183"
"Downtown","Core - Columbia","1300 SEVENTH AVE","7-1308","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.158466","32.719239"
"Downtown","Core - Columbia","1300 SEVENTH AVE","7-1310","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.158467","32.719277"
"Downtown","Core - Columbia","1300 SEVENTH AVE","7-1311","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.158285","32.719335"
"Downtown","Core - Columbia","1300 SEVENTH AVE","7-1312","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.158468","32.71939"
"Downtown","Core - Columbia","1300 SEVENTH AVE","7-1313","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.158286","32.719429"
"Downtown","Core - Columbia","1300 SEVENTH AVE","7-1314","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.158469","32.719504"
"Downtown","Core - Columbia","1300 SEVENTH AVE","7-1315","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.158288","32.719543"
"Downtown","Core - Columbia","1300 SEVENTH AVE","7-1316","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.15847","32.719598"
"Downtown","Core - Columbia","1300 SEVENTH AVE","7-1317","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.158288","32.719637"
"Downtown","Core - Columbia","1300 SEVENTH AVE","7-1319","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.158289","32.719694"
"Downtown","Core - Columbia","1300 SEVENTH AVE","7-1320","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.158472","32.719749"
"Downtown","Core - Columbia","1300 SEVENTH AVE","7-1321","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.15829","32.719807"
"Downtown","Core - Columbia","1100 EIGHTH AVE","8-1101","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.157356","32.716861"
"Downtown","Core - Columbia","1100 EIGHTH AVE","8-1102","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.157538","32.716937"
"Downtown","Core - Columbia","1100 EIGHTH AVE","8-1103","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.157357","32.716977"
"Downtown","Core - Columbia","1100 EIGHTH AVE","8-1105","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.157357","32.717035"
"Downtown","Core - Columbia","1100 EIGHTH AVE","8-1107","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.157357","32.717073"
"Downtown","Core - Columbia","1100 EIGHTH AVE","8-1109","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.157358","32.717131"
"Downtown","Core - Columbia","1100 EIGHTH AVE","8-1111","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.157358","32.717189"
"Downtown","Core - Columbia","1100 EIGHTH AVE","8-1113","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.157359","32.717247"
"Downtown","Core - Columbia","1100 EIGHTH AVE","8-1114","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.157541","32.717305"
"Downtown","Core - Columbia","1100 EIGHTH AVE","8-1115","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.157359","32.717344"
"Downtown","Core - Columbia","1100 EIGHTH AVE","8-1116","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.157542","32.717421"
"Downtown","Core - Columbia","1100 EIGHTH AVE","8-1117","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.15736","32.71746"
"Downtown","Core - Columbia","1100 EIGHTH AVE","8-1118","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.157543","32.717517"
"Downtown","Core - Columbia","1100 EIGHTH AVE","8-1119","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.157361","32.717557"
"Downtown","Core - Columbia","1100 EIGHTH AVE","8-1120","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.157543","32.717633"
"Downtown","Core - Columbia","1100 EIGHTH AVE","8-1121","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.157362","32.717673"
"Downtown","Core - Columbia","1100 EIGHTH AVE","8-1122","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.157544","32.71773"
"Downtown","Core - Columbia","1200 EIGHTH  AVE","8-1203","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.157548","32.717885"
"Downtown","Core - Columbia","1200 EIGHTH  AVE","8-1205","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.157696","32.717908"
"Downtown","Core - Columbia","1200 EIGHTH  AVE","8-1209","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.157387","32.71836"
"Downtown","Core - Columbia","1200 EIGHTH  AVE","8-1211","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.157436","32.718383"
"Downtown","Core - Columbia","1200 EIGHTH  AVE","8-1213","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.157438","32.7185"
"Downtown","Core - Columbia","1200 EIGHTH  AVE","8-1215","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.157372","32.718523"
"Downtown","Core - Columbia","1200 EIGHTH  AVE","8-1219","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.157564","32.718619"
"Downtown","Core - Columbia","1300 EIGHTH AVE","8-1302","8999","1 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.157551","32.719095"
"Downtown","Core - Columbia","1300 EIGHTH AVE","8-1304","8999","1 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.157552","32.719189"
"Downtown","Core - Columbia","1300 EIGHTH AVE","8-1306","8999","1 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.157553","32.719265"
"Downtown","Core - Columbia","1300 EIGHTH AVE","8-1307","8999","1 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.157372","32.719342"
"Downtown","Core - Columbia","1300 EIGHTH AVE","8-1309","8999","1 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.157373","32.719436"
"Downtown","Core - Columbia","1300 EIGHTH AVE","8-1318","8999","1 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.157556","32.719529"
"Downtown","Core - Columbia","1300 EIGHTH AVE","8-1320","8999","1 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.157557","32.719605"
"Downtown","Core - Columbia","1300 EIGHTH AVE","8-1322","8999","1 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.157558","32.719699"
"Downtown","Core - Columbia","1300 EIGHTH AVE","8-1324","8999","1 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.157558","32.719775"
"Downtown","Core - Columbia","1300 NINTH AVE","9-1302","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.156657","32.719099"
"Downtown","Core - Columbia","1300 NINTH AVE","9-1304","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.156657","32.719193"
"Downtown","Core - Columbia","1300 NINTH AVE","9-1310","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.156658","32.719269"
"Downtown","Core - Columbia","1300 NINTH AVE","9-1312","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.156658","32.719363"
"Downtown","Core - Columbia","1300 NINTH AVE","9-1318","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.156659","32.719439"
"Downtown","Core - Columbia","1300 NINTH AVE","9-1320","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.15666","32.719533"
"Downtown","Core - Columbia","1300 NINTH AVE","9-1322","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.15666","32.719609"
"Downtown","Core - Columbia","1300 NINTH AVE","9-1324","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.156661","32.719703"
"Downtown","Core - Columbia","1300 NINTH AVE","9-1326","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.156661","32.719779"
"Downtown","Core - Columbia","100 A ST","A-106","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.163646","32.718913"
"Downtown","Core - Columbia","100 A ST","A-108","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.163477","32.718914"
"Downtown","Core - Columbia","100 A ST","A-110","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.163309","32.718915"
"Downtown","Core - Columbia","100 A ST","A-112","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.163141","32.718915"
"Downtown","Core - Columbia","200 A ST","A-200","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.162815","32.718917"
"Downtown","Core - Columbia","200 A ST","A-202","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.162749","32.718918"
"Downtown","Core - Columbia","200 A ST","A-204","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.162666","32.718918"
"Downtown","Core - Columbia","200 A ST","A-205","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.162598","32.718765"
"Downtown","Core - Columbia","200 A ST","A-206","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.162516","32.718919"
"Downtown","Core - Columbia","200 A ST","A-208","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.16245","32.71892"
"Downtown","Core - Columbia","200 A ST","A-209","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.162382","32.718766"
"Downtown","Core - Columbia","200 A ST","A-210","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.162301","32.718921"
"Downtown","Core - Columbia","200 A ST","A-212","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.162218","32.718922"
"Downtown","Core - Columbia","200 A ST","A-214","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.162151","32.718922"
"Downtown","Core - Columbia","300 A ST","A-300N","13178","MSPM 4 Hour Max $1.00 HR 8am-6pm Mon-Sat","-117.161511","32.718869"
"Downtown","Core - Columbia","300 A ST","A-300S","13178","MSPM 4 Hour Max $1.00 HR 8am-6pm Mon-Sat","-117.161542","32.718764"
"Downtown","Core - Columbia","400 A ST","A-400","8999","1 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.160957","32.718931"
"Downtown","Core - Columbia","400 A ST","A-407","8999","1 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.160837","32.718778"
"Downtown","Core - Columbia","400 A ST","A-409","8999","1 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.160718","32.718779"
"Downtown","Core - Columbia","400 A ST","A-411","8999","1 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.160598","32.71878"
"Downtown","Core - Columbia","400 A ST","A-413","8999","1 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.160479","32.718781"
"Downtown","Core - Columbia","400 A ST","A-415","8999","1 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.16036","32.718781"
"Downtown","Core - Columbia","500 A ST","A-501","9115","15 Min Max $1.25 HR 8am-6pm Mon-Sat","-117.160052","32.718783"
"Downtown","Core - Columbia","500 A ST","A-502","8999","1 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.159939","32.718938"
"Downtown","Core - Columbia","500 A ST","A-504","8999","1 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.159841","32.718938"
"Downtown","Core - Columbia","500 A ST","A-506","8999","1 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.159742","32.718938"
"Downtown","Core - Columbia","500 A ST","A-510","8999","1 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.159644","32.718939"
"Downtown","Core - Columbia","500 A ST","A-514","8999","1 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.15953","32.718939"
"Downtown","Core - Columbia","500 A ST","A-516","8999","1 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.159431","32.71894"
"Downtown","Core - Columbia","600 A ST","A-600","8999","1 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.159156","32.718941"
"Downtown","Core - Columbia","600 A ST","A-601","8999","1 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.159052","32.718788"
"Downtown","Core - Columbia","600 A ST","A-603","8999","1 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.158949","32.718788"
"Downtown","Core - Columbia","600 A ST","A-605","8999","1 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.158829","32.718789"
"Downtown","Core - Columbia","600 A ST","A-607","8999","1 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.158726","32.718789"
"Downtown","Core - Columbia","600 A ST","A-609","8999","1 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.158623","32.718789"
"Downtown","Core - Columbia","600 A ST","A-614","9457","1 Hour Max $1.25 HR 8am-4pm Mon-Sat","-117.158504","32.718944"
"Downtown","Core - Columbia","700 A ST","A-700","12466","2 Hour Max $1.25 HR 8am-4pm Mon-Fri 8am-6pm Sat","-117.158209","32.718946"
"Downtown","Core - Columbia","700 A ST","A-702","12466","2 Hour Max $1.25 HR 8am-4pm Mon-Fri 8am-6pm Sat","-117.158092","32.718947"
"Downtown","Core - Columbia","700 A ST","A-708","12466","2 Hour Max $1.25 HR 8am-4pm Mon-Fri 8am-6pm Sat","-117.157974","32.718947"
"Downtown","Core - Columbia","700 A ST","A-710","12466","2 Hour Max $1.25 HR 8am-4pm Mon-Fri 8am-6pm Sat","-117.15784","32.718948"
"Downtown","Core - Columbia","700 A ST","A-712","12466","2 Hour Max $1.25 HR 8am-4pm Mon-Fri 8am-6pm Sat","-117.157723","32.718949"
"Downtown","Core - Columbia","700 A ST","A-714","12466","2 Hour Max $1.25 HR 8am-4pm Mon-Fri 8am-6pm Sat","-117.157605","32.71895"
"Downtown","Core - Columbia","800 A ST","A-800","12468","1 Hour Max $1.25 HR 8am-4pm Mon-Fri 8am-6pm Sat","-117.157348","32.718952"
"Downtown","Core - Columbia","800 A ST","A-806","12468","1 Hour Max $1.25 HR 8am-4pm Mon-Fri 8am-6pm Sat","-117.157102","32.718953"
"Downtown","Core - Columbia","800 A ST","A-808","12468","1 Hour Max $1.25 HR 8am-4pm Mon-Fri 8am-6pm Sat","-117.15697","32.718953"
"Downtown","Core - Columbia","800 A ST","A-810","12468","1 Hour Max $1.25 HR 8am-4pm Mon-Fri 8am-6pm Sat","-117.156839","32.718954"
"Downtown","Core - Columbia","800 A ST","A-811","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.0","32.1"
"Downtown","Core - Columbia","800 A ST","A-813","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.156756","32.71888"
"Downtown","Core - Columbia","800 A ST","A-815","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.156793","32.718857"
"Downtown","Core - Columbia","100 ASH ST","AH-109","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.163617","32.71982"
"Downtown","Core - Columbia","100 ASH ST","AH-111","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.163398","32.719821"
"Downtown","Core - Columbia","100 ASH ST","AH-113","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.163197","32.719822"
"Downtown","Core - Columbia","200 ASH ST","AH-201","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.162838","32.719824"
"Downtown","Core - Columbia","200 ASH ST","AH-203","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.162755","32.719824"
"Downtown","Core - Columbia","200 ASH ST","AH-209","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.162455","32.719825"
"Downtown","Core - Columbia","200 ASH ST","AH-211","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.162305","32.719826"
"Downtown","Core - Columbia","200 ASH ST","AH-213","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.162238","32.719826"
"Downtown","Core - Columbia","200 ASH ST","AH-215","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.162155","32.719827"
"Downtown","Core - Columbia","300 ASH ST","AH-303","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.161846","32.719828"
"Downtown","Core - Columbia","300 ASH ST","AH-305","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.161779","32.719828"
"Downtown","Core - Columbia","300 ASH ST","AH-307","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.161628","32.719829"
"Downtown","Core - Columbia","300 ASH ST","AH-311","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.161544","32.719829"
"Downtown","Core - Columbia","300 ASH ST","AH-313","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.161393","32.71983"
"Downtown","Core - Columbia","300 ASH ST","AH-315","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.161242","32.719831"
"Downtown","Core - Columbia","400 ASH ST","AH-403","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.160864","32.71983"
"Downtown","Core - Columbia","400 ASH ST","AH-405","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.160711","32.719829"
"Downtown","Core - Columbia","400 ASH ST","AH-407","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.160626","32.719829"
"Downtown","Core - Columbia","400 ASH ST","AH-413","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.160406","32.719828"
"Downtown","Core - Columbia","500 ASH ST","AH-501","8999","1 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.160096","32.719826"
"Downtown","Core - Columbia","500 ASH ST","AH-503","8999","1 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.159948","32.719826"
"Downtown","Core - Columbia","500 ASH ST","AH-505","8999","1 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.159799","32.719825"
"Downtown","Core - Columbia","500 ASH ST","AH-507","8999","1 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.159651","32.719824"
"Downtown","Core - Columbia","500 ASH ST","AH-513","8999","1 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.159569","32.719824"
"Downtown","Core - Columbia","500 ASH ST","AH-515","8999","1 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.159503","32.719824"
"Downtown","Core - Columbia","500 ASH ST","AH-517","9115","15 Min Max $1.25 HR 8am-6pm Mon-Sat","-117.15942","32.719823"
"Downtown","Core - Columbia","600 ASH ST","AH-613","9116","30 Min Max $1.25 HR 8am-6pm Mon-Sat","-117.158752","32.71982"
"Downtown","Core - Columbia","600 ASH ST","AH-615","8999","1 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.158582","32.719819"
"Downtown","Core - Columbia","700 ASH ST","AH-703","8999","1 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.158168","32.71982"
"Downtown","Core - Columbia","700 ASH ST","AH-711","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.158","32.719821"
"Downtown","Core - Columbia","700 ASH ST","AH-713","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.157832","32.719822"
"Downtown","Core - Columbia","700 ASH ST","AH-715","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.157665","32.719824"
"Downtown","Core - Columbia","300 B ST","B-307","8999","1 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.161855","32.717731"
"Downtown","Core - Columbia","300 B ST","B-308","9116","30 Min Max $1.25 HR 8am-6pm Mon-Sat","-117.161703","32.717886"
"Downtown","Core - Columbia","300 B ST","B-309","8999","1 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.161565","32.717734"
"Downtown","Core - Columbia","300 B ST","B-310","9116","30 Min Max $1.25 HR 8am-6pm Mon-Sat","-117.161431","32.717888"
"Downtown","Core - Columbia","300 B ST","B-312","9116","30 Min Max $1.25 HR 8am-6pm Mon-Sat","-117.161278","32.71789"
"Downtown","Core - Columbia","400 B ST","B-400","8999","1 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.160963","32.717891"
"Downtown","Core - Columbia","400 B ST","B-402","8999","1 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.160844","32.717891"
"Downtown","Core - Columbia","400 B ST","B-404","8999","1 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.16064","32.717892"
"Downtown","Core - Columbia","400 B ST","B-405","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.160537","32.717738"
"Downtown","Core - Columbia","400 B ST","B-406","8999","1 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.160418","32.717892"
"Downtown","Core - Columbia","400 B ST","B-407","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.160333","32.717738"
"Downtown","Core - Columbia","600 B ST","B-609","9116","30 Min Max $1.25 HR 8am-6pm Mon-Sat","-117.158509","32.717942"
"Downtown","Core - Columbia","600 B ST","B-611","9116","30 Min Max $1.25 HR 8am-6pm Mon-Sat","-117.158604","32.717988"
"Downtown","Core - Columbia","600 B ST","B-613","8999","1 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.158735","32.71774"
"Downtown","Core - Columbia","600 B ST","B-615","8999","1 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.158564","32.71774"
"Downtown","Core - Columbia","700 B ST","B-703","8999","1 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.158051","32.717742"
"Downtown","Core - Columbia","700 B ST","B-713","8999","1 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.1579","32.717743"
"Downtown","Core - Columbia","700 B ST","B-715","9115","15 Min Max $1.25 HR 8am-6pm Mon-Sat","-117.157766","32.717743"
"Downtown","Core - Columbia","700 B ST","B-717","9115","15 Min Max $1.25 HR 8am-6pm Mon-Sat","-117.157633","32.717744"
"Downtown","Core - Columbia","800 B ST","B-813","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.156697","32.717748"
"Downtown","Core - Columbia","900 B ST","B-900","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.156223","32.717762"
"Downtown","Core - Columbia","900 B ST","B-901","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.156457","32.717748"
